POLICY_ID,POLICY_BEGIN_MONTH,POLICY_END_MONTH,POLICY_IS_RENEWED,POLICY_SALES_CHANNEL,POLICY_SALES_CHANNEL_GROUP,POLICY_BRANCH,POLICY_MIN_AGE,POLICY_MIN_DRIVING_EXPERIENCE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_ENGINE_POWER,VEHICLE_IN_CREDIT,VEHICLE_SUM_INSURED,POLICY_INTERMEDIARY,INSURER_GENDER,POLICY_CLM_N,POLICY_CLM_GLT_N,POLICY_PRV_CLM_N,POLICY_PRV_CLM_GLT_N,CLIENT_HAS_DAGO,CLIENT_HAS_OSAGO,POLICY_COURT_SIGN,CLAIM_AVG_ACC_ST_PRD,POLICY_HAS_COMPLAINTS,POLICY_YEARS_RENEWED_N,POLICY_DEDUCT_VALUE,CLIENT_REGISTRATION_REGION,POLICY_PRICE_CHANGE
18509,8,8,0,10,1,Санкт-Петербург,31,12,Mercedes-Benz,Viano,163.0,0,1514700.0,1157,F,0,0,0,0,1,1,0,0.0,0,4,50000.0,Ленинградская,-0.06
18514,8,8,0,53,6,Москва,46,14,Volkswagen,Touareg,245.0,0,2110000.0,153,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,-0.46
18534,7,7,0,53,6,Санкт-Петербург,34,16,Hyundai,ix35,150.0,1,729000.0,946,M,0,0,0,0,0,0,0,0.0,0,3,0.0,Санкт-Петербург,-0.09
18541,6,6,0,52,6,Санкт-Петербург,59,20,Nissan,Qashqai,114.0,0,540000.0,965,M,0,0,0,0,0,0,0,0.0,0,3,20000.0,Санкт-Петербург,0.14
18543,6,6,0,52,6,Санкт-Петербург,42,12,BMW,X1,184.0,1,1045500.0,6,M,0,0,0,0,0,0,0,0.0,0,1,10000.0,Ленинградская,-0.23
18553,8,8,0,52,6,Санкт-Петербург,37,0,Chevrolet,Cruze,141.0,1,720000.0,782,M,0,0,N,N,0,0,0,0.0,0,0,30000.0,Ленинградская,-0.5
18554,8,8,0,8,4,Санкт-Петербург,37,13,Toyota,RAV4,152.0,0,623700.0,94,F,0,0,0,0,0,0,0,0.0,0,2,15000.0,Санкт-Петербург,0.05
18558,7,7,0,55,6,Москва,45,27,Hyundai,Santa Fe,175.0,0,1810000.0,1096,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,0.05
18560,7,7,0,34,1,Москва,47,1999,Toyota,Corolla,124.0,0,405051.0,772,M,0,0,N,N,0,1,0,0.0,0,0,10000.0,Московская,-0.37
18568,1,1,0,55,6,Москва,45,27,Hyundai,ix35,150.0,0,980884.0,1096,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Москва,-0.01
18570,1,1,0,1,4,Москва,65,17,Citroen,C5,140.0,0,511863.0,33,F,0,0,0,0,1,1,0,0.0,0,6,0.0,Москва,0.06
18575,8,8,0,50,5,Москва,42,24,Peugeot,508,136.0,0,781562.0,N,M,0,0,0,0,0,1,0,0.0,0,3,30000.0,Москва,-0.05
18589,1,1,0,52,6,Москва,56,36,Renault,Duster,102.0,1,512910.0,340,M,1L,1L,1L,1L,1,0,0,0.0,0,2,0.0,Московская,0.14
18590,1,1,0,53,6,Москва,34,8,Nissan,Teana,167.0,0,874039.0,585,M,0,0,1L,0,0,0,0,0.0,0,3,0.0,Москва,0.06
18591,2,2,0,55,6,Москва,56,16,Mazda,6,120.0,0,230718.0,1096,M,0,0,0,0,1,1,0,0.0,0,9,0.0,Москва,0.05
18592,2,2,0,53,6,Москва,29,11,Nissan,Qashqai,141.0,0,884000.0,296,F,0,0,0,0,0,0,0,0.0,0,2,15000.0,Москва,0.12
18598,2,2,0,55,6,Москва,33,7,Skoda,Octavia,102.0,0,514881.0,N,F,0,0,0,0,0,1,0,0.0,0,4,0.0,Москва,0.05
18599,8,8,0,55,6,Москва,59,13,Mitsubishi,Pajero Sport,178.0,1,1237864.0,1096,M,2,2,1L,0,1,1,0,0.0,0,1,0.0,Москва,-0.35
18604,2,2,0,50,5,Москва,57,39,Land Rover,Range Rover Evoque,150.0,0,1500000.0,N,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,0.02
18617,10,10,0,52,6,Санкт-Петербург,32,10,Ford,Focus,125.0,1,690000.0,493,M,0,0,N,N,0,1,0,0.0,0,0,15000.0,Санкт-Петербург,-0.01
18627,3,3,0,14,1,Москва,34,14,Toyota,Highlander,249.0,0,1819293.0,1213,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Москва,-1.0
18636,9,9,0,52,6,Москва,38,15,Ford,Focus,145.0,0,410684.0,326,F,1L,1L,2,2,1,0,0,1.0,0,4,0.0,Москва,-0.35
18642,1,1,0,50,5,Москва,29,9,Mazda,2,103.0,0,432000.0,N,F,0,0,1L,0,1,1,0,0.0,0,4,0.0,Москва,0.21
18653,2,2,0,52,6,Санкт-Петербург,24,0,BMW,X1,184.0,0,1799000.0,6,F,0,0,N,N,0,0,0,0.0,0,0,15000.0,Санкт-Петербург,-0.21
18658,3,3,0,55,6,Москва,30,11,Ford,Fiesta,97.0,0,429490.0,1096,F,1L,0,1L,1L,0,0,0,0.0,0,3,0.0,Москва,0.05
18667,3,3,0,53,6,Санкт-Петербург,47,14,Hyundai,Santa Fe,197.0,1,955800.0,946,M,0,0,0,0,1,0,0,0.0,0,2,0.0,Ленинградская,-0.13
18670,10,10,0,59,3,Санкт-Петербург,29,8,Ford,Galaxy,200.0,0,936000.0,565,M,0,0,0,0,0,1,0,0.0,0,3,0.0,Санкт-Петербург,0.0
18689,1,1,0,55,6,Москва,73,29,Mitsubishi,ASX,140.0,1,733072.0,1096,M,1L,1L,0,0,0,0,0,0.0,0,1,0.0,Москва,-0.03
18690,4,4,0,53,6,Москва,31,10,Land Rover,Range Rover Evoque,240.0,1,1842909.0,287,F,2,2,0,0,0,0,0,7.0,0,1,0.0,Москва,0.43
18694,4,4,0,55,6,Москва,38,10,Renault,Latitude,177.0,1,981676.0,1252,M,1S,1S,2,0,0,1,0,14.0,0,1,0.0,Московская,-0.26
18707,8,8,0,50,5,Москва,29,11,Audi,S3,300.0,1,2024975.0,N,M,0,0,N,N,1,1,0,0.0,0,0,0.0,Москва,0.0
18717,1,1,0,50,5,Москва,53,25,Infiniti,QX56,405.0,0,2397000.0,N,M,2,2,N,N,0,1,1,0.5,1,0,0.0,Москва,-1.0
18719,2,2,0,53,6,Санкт-Петербург,31,6,Mitsubishi,ASX,140.0,0,790471.0,946,F,0,0,0,0,1,1,0,0.0,1,1,10000.0,Санкт-Петербург,-0.16
18724,3,3,0,52,6,Санкт-Петербург,54,25,Renault,Fluence,106.0,0,519750.0,1096,F,0,0,1L,0,0,0,0,0.0,0,4,0.0,Санкт-Петербург,0.05
18726,10,10,0,10,1,Санкт-Петербург,28,4,Mercedes-Benz,GL,388.0,0,3171752.0,1157,M,0,0,0,0,1,1,0,0.0,0,3,0.0,Санкт-Петербург,0.0
18729,3,3,0,54,6,Москва,59,27,Volkswagen,Tiguan,150.0,0,750878.0,329,F,0,0,0,0,0,0,0,0.0,0,2,0.0,Владимирская,-1.0
18730,2,2,0,50,5,Москва,29,11,Skoda,Octavia,152.0,1,610000.0,N,M,0,0,N,N,1,1,0,0.0,0,0,10000.0,Москва,-0.29
18732,3,3,0,55,6,Москва,35,15,Kia,Sportage,150.0,0,870828.0,1252,M,0,0,0,0,0,0,0,0.0,0,2,0.0,Москва,0.01
18734,3,3,0,53,6,Москва,43,10,Opel,Mokka,140.0,1,737338.0,584,M,1L,1L,0,0,0,0,0,3.0,0,2,0.0,Москва,-0.3
18753,1,1,0,55,6,Москва,38,16,Hyundai,Santa Fe,175.0,0,1454030.0,1096,M,2,2,N,N,0,1,0,2.5,0,0,0.0,Московская,0.3
18758,1,1,0,52,6,Санкт-Петербург,32,11,Renault,Duster,135.0,1,590043.0,1096,M,0,0,2,2,0,1,0,0.0,0,1,10000.0,Санкт-Петербург,0.04
18773,2,2,0,53,6,Санкт-Петербург,35,16,Mitsubishi,ASX,140.0,1,760000.0,947,M,0,0,N,N,0,0,0,0.0,0,0,15000.0,Санкт-Петербург,-1.0
18777,12,12,0,53,6,Санкт-Петербург,54,20,Hyundai,ix35,150.0,1,685094.0,1200,M,0,0,0,0,0,0,0,0.0,0,2,0.0,Санкт-Петербург,0.01
18783,11,11,0,50,5,Москва,33,14,Mazda,CX-5,149.0,0,1107500.0,N,M,0,0,N,N,0,0,0,0.0,0,0,30000.0,Москва,-0.15
18784,12,12,0,52,6,Санкт-Петербург,39,6,Ford,Kuga,140.0,0,1113478.0,493,M,2,2,2,2,0,0,0,45.0,0,1,0.0,Санкт-Петербург,-0.28
18803,8,8,0,50,5,Москва,29,7,Ford,Mondeo,200.0,0,810000.0,N,M,0,0,0,0,0,0,0,0.0,0,3,15000.0,Москва,0.0
18807,8,8,0,50,5,Санкт-Петербург,35,7,Nissan,Qashqai,141.0,0,510300.0,N,M,0,0,0,0,0,0,0,0.0,0,2,15000.0,Санкт-Петербург,0.0
18809,8,8,0,52,6,Санкт-Петербург,72,26,Hyundai,Santa Fe,175.0,0,1335780.0,1333,F,0,0,0,0,0,1,0,0.0,0,1,0.0,Ленинградская,0.0
18815,8,8,0,53,6,Москва,59,21,Toyota,RAV4,146.0,0,1175000.0,272,M,0,0,N,N,1,1,0,0.0,0,0,0.0,Москва,0.0
18817,12,12,0,55,6,Москва,36,13,Toyota,Camry,249.0,0,1669000.0,1096,F,1S,1S,N,N,0,1,0,0.0,0,0,30000.0,Московская,0.03
18818,8,8,0,52,6,Санкт-Петербург,57,37,Renault,Logan,103.0,0,436000.0,171,M,0,0,N,N,0,0,0,0.0,0,0,37500.0,Санкт-Петербург,-0.01
18819,8,8,0,52,6,Санкт-Петербург,46,21,Volkswagen,Golf,122.0,1,522750.0,516,F,4+,4+,2,1S,0,0,0,25.5,0,2,0.0,Санкт-Петербург,0.43
18825,2,2,0,53,6,Москва,46,9,Hyundai,i30,130.0,1,532180.0,288,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Москва,-0.02
18827,1,1,0,54,6,Москва,34,12,Volkswagen,Jetta,122.0,0,648210.0,352,F,1S,1S,1L,1L,1,1,0,0.0,0,1,10000.0,Московская,-0.01
18840,1,1,0,50,5,Москва,49,14,Kia,Sportage,150.0,0,888370.0,N,M,0,0,1L,1L,1,1,0,0.0,0,1,0.0,Москва,0.0
18843,2,2,0,52,6,Санкт-Петербург,39,17,Toyota,RAV4,148.0,0,841424.0,1188,M,0,0,0,0,0,1,0,0.0,0,3,10000.0,Санкт-Петербург,0.14
18847,2,2,0,55,6,Москва,50,0,Renault,Duster,135.0,0,901000.0,1252,F,0,0,N,N,1,1,0,0.0,0,0,0.0,Московская,-0.35
18851,2,2,0,52,6,Москва,49,31,Toyota,RAV4,146.0,1,1006550.0,910,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Москва,-0.17
18852,12,12,0,52,6,Санкт-Петербург,34,7,Nissan,X-Trail,141.0,1,1140000.0,709,M,1L,0,N,N,1,1,0,3.0,0,0,0.0,Санкт-Петербург,0.04
18858,2,2,0,52,6,Санкт-Петербург,59,17,Lifan,X60,128.0,1,479618.0,N,M,0,0,0,0,0,1,0,0.0,0,1,0.0,Ленинградская,0.0
18859,2,2,0,52,6,Москва,37,15,Land Rover,Range Rover,339.0,0,3968140.0,910,M,1S,1S,1S,1S,0,1,0,1.0,0,1,0.0,Москва,0.04
18864,3,3,0,53,6,Санкт-Петербург,51,9,Skoda,Roomster,86.0,1,590900.0,641,F,0,0,0,0,0,0,0,0.0,0,1,0.0,Санкт-Петербург,-0.03
18865,3,3,0,52,6,Москва,57,23,Subaru,Forester,240.0,0,1319175.0,260,M,1L,0,0,0,1,0,0,1.0,0,1,0.0,Москва,0.07
18869,3,3,0,50,5,Москва,52,17,Toyota,Corolla,124.0,0,648000.0,N,M,1S,1S,0,0,1,1,0,0.0,0,3,5000.0,Татарстан,-1.0
18871,3,3,0,52,6,Санкт-Петербург,63,14,Opel,Corsa,101.0,1,466700.0,245,M,1L,0,0,0,0,0,0,0.0,0,3,0.0,Санкт-Петербург,0.04
18874,3,3,0,55,6,Москва,44,19,Mitsubishi,ASX,140.0,0,789623.0,1096,M,2,2,0,0,0,0,0,18.5,0,3,0.0,Москва,0.85
18878,3,3,0,50,5,Санкт-Петербург,38,13,Volkswagen,Golf,122.0,0,650000.0,N,F,0,0,N,N,0,1,0,0.0,0,0,30000.0,Санкт-Петербург,-0.36
18883,3,3,0,22,1,Москва,46,14,Toyota,RAV4,180.0,0,1126650.0,688,F,1L,1L,N,N,0,1,0,1.0,0,0,0.0,Московская,-0.09
18887,3,3,0,53,6,Санкт-Петербург,33,11,Skoda,Octavia,140.0,0,753662.0,224,M,0,0,1S,1S,1,1,0,0.0,0,1,15000.0,Санкт-Петербург,-0.25
18893,3,3,0,53,6,Москва,55,13,Opel,Mokka,130.0,0,1076896.0,1397,F,1L,1L,N,N,0,0,0,30.0,0,0,10000.0,Московская,-0.16
18896,3,3,0,55,6,Москва,54,30,Mitsubishi,Outlander,146.0,1,916191.0,1096,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Москва,-0.38
18898,3,3,0,16,1,Москва,27,6,Mazda,6,147.0,0,604046.0,N,M,0,0,0,0,0,1,0,0.0,0,4,50000.0,Москва,0.05
18902,3,3,0,54,6,Москва,52,32,Mitsubishi,ASX,140.0,0,749471.0,339,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Москва,0.05
18903,3,3,0,54,6,Москва,34,11,Opel,Mokka,140.0,0,1000000.0,91,F,0,0,N,N,1,1,0,0.0,0,0,0.0,Москва,0.0
18904,3,3,0,52,6,Москва,50,16,Kia,Cerato,150.0,0,651997.0,1372,F,2,2,0,0,1,0,0,3.5,0,3,0.0,Москва,-0.31
18915,3,3,0,50,5,Москва,33,15,Ford,Focus,149.0,0,600000.0,N,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Московская,-0.32
18926,4,4,0,53,6,Москва,32,13,Kia,Sorento,197.0,0,1225818.0,264,M,0,0,1L,0,0,0,0,0.0,0,1,0.0,Москва,-0.14
18927,3,3,0,55,6,Москва,49,15,Toyota,Land Cruiser Prado,173.0,0,2780000.0,1096,F,1S,1S,N,N,0,1,0,65.0,0,0,0.0,Москва,-0.29
18930,4,4,0,13,1,Санкт-Петербург,62,5,Opel,Astra,116.0,0,380700.0,616,F,0,0,0,0,0,1,0,0.0,0,4,30000.0,Санкт-Петербург,0.05
18934,4,4,0,52,6,Санкт-Петербург,27,9,ВАЗ,Другая модель (Легковое ТС),87.0,0,313000.0,245,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Санкт-Петербург,-0.38
18938,8,8,0,52,6,Санкт-Петербург,63,11,Renault,Megane,114.0,0,612540.0,171,M,1L,1L,0,0,0,1,0,0.0,0,1,15000.0,N,0.11
18941,8,8,0,53,6,Москва,50,15,Volkswagen,Tiguan,140.0,0,1008900.0,N,M,0,0,1S,1S,1,1,0,0.0,0,3,0.0,Москва,0.0
18943,8,8,0,53,6,Санкт-Петербург,51,17,Nissan,Juke,117.0,0,567307.0,461,F,0,0,1L,1L,0,1,0,0.0,0,3,15000.0,Санкт-Петербург,-0.08
18953,4,4,0,52,6,Москва,31,8,Subaru,Forester,150.0,0,1047140.0,340,F,0,0,0,0,1,0,0,0.0,0,1,15000.0,Москва,0.04
18956,7,7,0,55,6,Москва,46,11,Suzuki,Grand Vitara,169.0,0,791240.0,1252,F,2,2,0,0,0,1,0,0.5,0,3,0.0,Москва,-0.27
18967,8,8,0,52,6,Санкт-Петербург,68,19,Renault,Duster,102.0,0,366876.0,1096,F,0,0,0,0,0,1,0,0.0,0,2,0.0,Санкт-Петербург,-0.45
18983,8,8,0,52,6,Санкт-Петербург,30,6,Ford,Focus,150.0,0,656000.0,493,M,0,0,0,0,0,1,0,0.0,0,1,15000.0,Ленинградская,0.13
18988,8,8,0,55,6,Москва,44,1965,Audi,Q7,240.0,0,1500000.0,82,M,3,3,N,N,0,0,0,6.0,0,0,50000.0,Москва,0.64
19005,6,6,0,52,6,Москва,56,28,Honda,CR-V,150.0,0,1117660.0,1362,M,0,0,1S,1S,0,1,0,0.0,0,1,0.0,Москва,0.05
19021,5,5,0,50,5,Москва,29,5,Kia,Ceed,109.0,0,446040.0,N,M,0,0,0,0,1,1,0,0.0,0,5,5000.0,Москва,0.03
19025,6,5,0,63,2,Санкт-Петербург,30,6,Hyundai,Sonata,137.0,0,363528.0,N,M,0,0,0,0,0,1,0,0.0,0,3,50000.0,Санкт-Петербург,0.05
19029,6,6,0,50,5,Санкт-Петербург,47,17,Citroen,C4 Aircross,150.0,1,751485.0,N,F,0,0,0,0,1,1,0,0.0,0,1,10000.0,Санкт-Петербург,-1.0
19035,5,5,0,2,4,Санкт-Петербург,34,12,Porsche,Cayenne,400.0,0,3910130.0,1186,M,2,2,1S,1S,1,1,0,0.0,0,3,0.0,Санкт-Петербург,-1.0
19038,6,6,0,53,6,Санкт-Петербург,46,13,Volvo,XC90,209.0,0,1344700.0,N,M,0,0,1S,1S,0,0,0,0.0,0,2,0.0,Санкт-Петербург,0.05
19040,6,6,0,59,3,Санкт-Петербург,45,16,Nissan,Juke,117.0,0,454792.0,565,F,0,0,0,0,0,1,0,0.0,0,3,0.0,Санкт-Петербург,0.05
19042,5,5,0,4,4,Москва,32,9,Mitsubishi,Outlander,167.0,1,1376394.0,1278,M,3,3,N,N,0,0,0,5.333333333,0,0,15000.0,Ленинградская,1.79
19054,6,6,0,52,6,Санкт-Петербург,44,11,Volkswagen,Jetta,122.0,1,790000.0,7,M,0,0,N,N,0,1,0,0.0,0,0,25000.0,Санкт-Петербург,-0.31
19055,7,7,0,52,6,Санкт-Петербург,45,17,Toyota,RAV4,146.0,0,1000000.0,1253,F,1S,1S,0,0,0,0,0,4.0,0,2,0.0,Санкт-Петербург,0.0
19066,7,7,0,50,5,Москва,28,5,Toyota,RAV4,180.0,0,1531000.0,N,M,0,0,N,N,1,1,0,0.0,0,0,30000.0,Москва,-0.16
19077,6,6,0,52,6,Санкт-Петербург,47,18,Toyota,RAV4,146.0,0,1060000.0,230,F,1S,1S,1L,1L,0,0,0,0.0,0,2,0.0,Санкт-Петербург,0.05
19079,7,6,0,52,6,Санкт-Петербург,53,24,Volkswagen,Tiguan,150.0,0,1008326.0,330,M,0,0,N,N,1,1,0,0.0,0,0,30000.0,Санкт-Петербург,-0.17
19083,4,4,0,14,1,Москва,44,25,Mitsubishi,Outlander,230.0,1,1261355.0,98,F,0,0,0,0,0,0,0,0.0,0,1,0.0,Московская,0.05
19092,7,7,0,52,6,Санкт-Петербург,39,7,Toyota,Corolla,124.0,0,485134.0,1253,F,0,0,0,0,0,1,0,0.0,0,5,0.0,Санкт-Петербург,0.05
19094,7,7,0,27,1,Москва,51,11,Volkswagen,Golf,102.0,0,530081.0,647,F,0,0,0,0,1,1,0,0.0,0,1,0.0,Московская,0.05
19095,6,6,0,55,6,Москва,39,6,Hyundai,ix35,150.0,1,856900.0,1096,F,0,0,1L,1L,0,0,0,0.0,0,1,0.0,Москва,-0.41
19098,4,4,0,52,6,Санкт-Петербург,54,20,Toyota,RAV4,146.0,0,984820.0,234,M,0,0,0,0,1,0,0,0.0,0,1,0.0,Санкт-Петербург,0.05
19118,7,7,0,55,6,Москва,51,25,Hyundai,Solaris,123.0,0,604000.0,1096,F,1S,1S,N,N,0,0,0,0.0,0,0,0.0,Москва,0.18
19120,4,4,0,53,6,Москва,49,18,Kia,Rio,123.0,0,639900.0,264,M,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,-0.11
19121,3,3,0,10,1,Санкт-Петербург,55,13,Geely,MK,94.0,0,340450.0,487,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,0.04
19133,8,8,0,52,6,Москва,56,1978,Volkswagen,Tiguan,140.0,0,1436240.0,910,M,4+,4+,N,N,0,0,0,5.0,0,0,0.0,Москва,-1.0
19152,8,8,0,53,6,Москва,45,27,Nissan,X-Trail,141.0,0,900000.0,N,F,0,0,0,0,0,0,0,0.0,0,3,0.0,Москва,0.05
19156,8,8,0,55,6,Москва,48,5,Opel,Mokka,140.0,0,595976.0,N,F,3,3,1L,1L,0,0,0,9.333333332999999,0,1,0.0,Московская,-0.31
19167,8,8,0,52,6,Санкт-Петербург,54,0,Skoda,Octavia,110.0,0,901500.0,1096,M,0,0,N,N,0,1,0,0.0,0,0,10000.0,Санкт-Петербург,0.0
19176,6,6,0,54,6,Москва,41,15,Land Rover,Range Rover,340.0,0,3954122.0,2,F,1L,0,0,0,0,1,0,27.0,0,1,0.0,Московская,0.0
19183,3,3,0,53,6,Москва,38,11,Hyundai,Santa Fe,197.0,1,1471451.0,286,F,0,0,0,0,0,0,0,0.0,0,1,10000.0,Москва,0.19
19184,10,10,0,52,6,Москва,47,23,Ford,Focus,104.0,0,427817.0,326,M,0,0,0,0,0,0,0,0.0,0,2,0.0,Московская,-1.0
19196,7,7,0,55,6,Москва,40,15,Kia,Sportage,141.0,0,473346.0,1252,M,1L,1L,0,0,1,1,0,6.0,0,5,0.0,Москва,0.0
19200,6,6,0,59,3,Санкт-Петербург,67,19,Chevrolet,Lanos,68.0,0,160380.0,565,M,0,0,0,0,1,1,0,0.0,0,3,0.0,Санкт-Петербург,-0.15
19204,7,7,0,50,5,Москва,50,30,Ford,S-Max,145.0,0,567000.0,N,M,0,0,0,0,1,1,0,0.0,0,4,0.0,Москва,-0.06
19205,7,7,0,52,6,Москва,29,7,Kia,Sportage,150.0,0,684945.0,910,M,0,0,0,0,0,1,0,0.0,0,3,0.0,Москва,-0.36
19206,6,6,0,52,6,Санкт-Петербург,42,18,Ford,EcoSport,122.0,1,964500.0,493,F,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,-0.58
19207,8,8,0,2,4,Санкт-Петербург,53,36,Toyota,Highlander,249.0,0,1753160.0,500,M,2,2,0,0,1,1,0,4.5,0,1,0.0,Санкт-Петербург,0.25
19211,7,7,0,50,5,Москва,39,15,Ford,Focus,99.0,0,280483.0,N,M,0,0,0,0,0,1,0,0.0,0,5,0.0,Москва,0.05
19213,4,4,0,14,1,Москва,51,25,Mazda,BT-50,143.0,0,649620.0,101,M,0,0,0,0,0,1,0,0.0,0,4,15000.0,Москва,-0.1
19214,4,4,0,52,6,Санкт-Петербург,59,38,Renault,Duster,135.0,0,532509.0,1247,M,0,0,1L,0,0,0,0,0.0,0,1,0.0,Санкт-Петербург,0.02
19232,9,9,0,52,6,Санкт-Петербург,33,10,Volkswagen,Passat,152.0,1,1008026.0,1308,M,0,0,0,0,1,1,0,10.0,0,1,0.0,Тверская,0.01
19236,5,5,0,50,5,Москва,28,7,Mitsubishi,Lancer,98.0,0,322000.0,N,M,0,0,0,0,0,0,0,0.0,0,5,50000.0,Москва,0.05
19239,3,3,0,50,5,Москва,31,12,Mazda,3,150.0,0,375427.0,N,F,0,0,0,0,0,0,0,0.0,0,4,0.0,Москва,0.15
19261,5,5,0,52,6,Санкт-Петербург,35,7,Renault,Scenic,110.0,1,702652.0,171,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Санкт-Петербург,-0.08
19271,5,5,0,52,6,Санкт-Петербург,47,16,Toyota,RAV4,146.0,1,1111797.0,1253,F,1L,0,0,0,0,0,0,0.0,0,1,0.0,Санкт-Петербург,0.1
19279,8,8,0,53,6,Санкт-Петербург,41,12,Hyundai,ix35,150.0,1,1104900.0,485,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Ленинградская,0.0
19290,5,5,0,53,6,Санкт-Петербург,53,17,Volkswagen,Caddy,105.0,0,656205.0,641,M,1L,0,1L,1L,0,0,0,6.0,0,2,10000.0,Санкт-Петербург,-0.08
19303,6,6,0,50,5,Санкт-Петербург,33,10,Volkswagen,Golf,122.0,0,622407.0,N,F,0,0,1L,0,0,1,0,0.0,0,3,0.0,Санкт-Петербург,0.05
19304,12,12,0,53,6,Санкт-Петербург,60,21,Mitsubishi,ASX,117.0,1,783990.0,1200,M,0,0,N,N,0,0,0,0.0,0,0,15000.0,Ленинградская,-0.13
19308,10,10,0,52,6,Санкт-Петербург,39,18,Ford,Kuga,150.0,0,1110000.0,493,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,-0.43
19312,3,3,0,55,6,Москва,57,13,Suzuki,Grand Vitara,140.0,1,1275900.0,1252,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Москва,-0.27
19314,3,3,0,11,1,Санкт-Петербург,60,41,Ford,Focus,145.0,0,445500.0,226,M,1S,1S,0,0,0,0,0,0.0,0,4,0.0,Санкт-Петербург,-0.54
19315,8,8,0,50,5,Москва,58,6,Nissan,Almera,107.0,0,411000.0,N,F,0,0,0,0,1,1,0,0.0,0,2,25000.0,Москва,0.0
19321,5,5,0,53,6,Санкт-Петербург,66,25,Suzuki,Grand Vitara,140.0,1,807500.0,924,M,0,0,0,0,0,0,0,0.0,0,1,10000.0,Санкт-Петербург,-0.28
19329,3,3,0,52,6,Санкт-Петербург,36,9,Lada,217130 Priora,98.0,0,328000.0,245,M,0,0,0,0,1,1,0,0.0,0,2,0.0,Санкт-Петербург,0.02
19357,11,11,0,53,6,Санкт-Петербург,59,10,Hyundai,ix35,150.0,1,1043900.0,485,M,0,0,N,N,0,1,0,0.0,0,0,0.0,Санкт-Петербург,0.0
19358,10,10,0,55,6,Москва,48,20,Mitsubishi,ASX,140.0,1,883990.0,1096,F,0,0,N,N,0,0,0,0.0,0,0,0.0,Москва,-0.71
19362,4,3,0,50,5,Москва,47,12,Nissan,Tiida,110.0,0,562740.0,N,F,1S,1S,0,0,0,0,0,1.0,0,2,0.0,Москва,0.05
19368,3,3,0,55,6,Москва,66,21,Suzuki,Grand Vitara,169.0,0,1083958.0,1252,M,1S,1S,0,0,0,0,0,13.0,0,1,0.0,Москва,-0.03
19379,11,11,0,6,4,Санкт-Петербург,28,9,Chevrolet,Cruze,109.0,1,575000.0,244,M,0,0,N,N,0,0,0,0.0,0,0,15000.0,Санкт-Петербург,-0.14
19384,4,4,0,52,6,Москва,62,32,Toyota,RAV4,146.0,0,947920.0,910,M,2,2,1L,1L,0,1,0,7.0,0,1,12500.0,Москва,0.18
19396,4,4,0,52,6,Москва,58,26,Subaru,Forester,150.0,1,1015980.0,205,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Москва,-0.57
19407,11,11,0,50,5,Москва,41,13,Kia,Sorento,197.0,0,1403343.0,N,M,2,2,2,0,1,1,0,4.0,1,1,0.0,Москва,0.03
19422,9,9,0,52,6,Санкт-Петербург,55,4,Lada,Largus,105.0,1,455223.0,245,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Санкт-Петербург,0.0
19427,8,8,0,55,6,Москва,53,29,Ford,Kuga,182.0,0,1082400.0,1096,M,0,0,1S,1S,0,1,0,0.0,0,1,0.0,Московская,-0.09
19433,4,4,0,50,5,Москва,36,9,Kia,Ceed,129.0,0,552500.0,N,F,0,0,0,0,1,1,0,0.0,0,1,20000.0,Москва,-0.33
19436,4,4,0,52,6,Москва,51,32,Kia,Sorento,197.0,1,1156118.0,1372,M,0,0,0,0,0,0,0,0.0,0,1,0.0,Москва,-0.14
19441,10,10,0,53,6,Санкт-Петербург,51,18,BMW,X1,184.0,0,1100000.0,1209,F,1S,1S,N,N,1,1,0,0.0,0,0,0.0,Санкт-Петербург,0.0
19464,3,3,0,53,6,Санкт-Петербург,50,11,Volkswagen,Tiguan,150.0,1,812702.0,641,F,0,0,0,0,0,0,0,0.0,0,2,0.0,Санкт-Петербург,0.05
19469,4,4,0,50,5,Москва,30,5,Volkswagen,Sharan,115.0,0,503010.0,N,M,0,0,0,0,1,1,0,0.0,0,3,12500.0,Московская,-0.07
